Matthew L Burman,"['https://www.healthcare6.com/physician/bloomfield-hills-mi/matthew-l-burman-456457.html', 'https://www.superpages.com/bp/detroit-mi/gnb-optical-co-matthew-l-burman-md-L2108832240.htm', 'http://www.mytime.com/deals/MI/Detroit/Medical-&-Dental/Eye-Exam/Burman-Matthew-L-MD/mt-Ew25K_lixsb3idCL3iP0HA', 'http://www.mytime.com/deals/MI/Westland/Medical-&-Dental/Eye-Exam/Burman-Matthew-L-MD/mt-5azRPaq6nElDpAf_DjuWLg', 'https://doctor.webmd.com/doctor/matthew-burman-md-8bb2ec19-4114-4ba5-ac89-e0261c51c1c3-overview', 'https://www.yellowpages.com/bloomfield-hills-mi/mip/burman-matthew-l-md-475294163', 'https://www.yellowpages.com/westland-mi/mip/burman-matthew-l-md-481753780/services', 'https://doctor.webmd.com/doctor/matthew-burman-md-8bb2ec19-4114-4ba5-ac89-e0261c51c1c3-appointments', 'https://amwell.com/cm/finder/doctor-detail/dr-matthew-burman-m-d-westland-michigan-1840520/', 'http://www.wellness.com/dir/2237551/ophthalmologist/mi/bloomfield-hills/matthew-burman-burman--zuckerbrod-ophthalmology-associates-md']"
Leslie D Grosinger,"['https://www.healthcare6.com/physician/bloomfield-hills-mi/leslie-d-grosinger-424021.html', 'https://healthjoy.com/doctor/leslie-d-grosinger-md/address/1750-s-telegraph-rd-bloomfield-hills-mi-48302/']"
Harold Schiff,"['https://www.healthgrades.com/providers/harold-schiff-3cfcr', 'http://eyedoctor.io/optometrist/dr-harold-schiff-od-bloomfield/', 'http://www.lifescript.com/doctor-directory/optometrist/bloomfield-hills-michigan-mi-harold-schiff-od.aspx', 'http://www.mytime.com/deals/MI/Riverview/Medical-&-Dental/Eye-Exam/Schiff-Harold-OD/mt-48evkCK8leasFyD21blJLg', 'https://www.doctorhelps.com/doctor/harold-schiff-efefaefhacfhaccdedef/', 'https://amwell.com/cm/finder/doctor-detail/dr-harold-schiff-od-bloomfield-hills-michigan-2781220/', 'http://www.optometrist-directory.info/m/optometrists/dr-harold-schiff-od-27118-gratiot-ave-roseville-mi-48066-586-447-8567/MI-1750418125', 'http://npino.com/optometrist/1386771780-harold-schiff-o.d.%2C-p.c./', 'https://www.caredash.com/doctors/harold-schiff-od-bloomfield-township-mi', 'https://www.ehealthscores.com/providers/izd-lzxfplwlsx/HAROLD-SCHIFF.html']"
Rachael Pigg,['http://sydex.net/page261791']
Joseph Conrad,"['https://www.topnpi.com/mi1831486935/dr-joseph-conrad', 'https://www.healthcare6.com/physician/brighton-mi/joseph-conrad-2508284.html', 'https://www.healthcare6.com/physician/howell-mi/joseph-s-conrad-904797.html', 'https://www.healthgrades.com/providers/joseph-conrad-3rk7y', 'https://www.topnpi.com/mi1831486935/dr-joseph-conrad/mi-1', 'https://amwell.com/cm/finder/doctor-detail/dr-joseph-conrad-od-ms-dewitt-michigan-3024429/', 'https://www.facebook.com/joseph.conrad.33/about', 'https://www.medicarelocations.com/mi/doctor/joseph-conrad-1831486935.html', 'http://www.ehealthscores.com/providers/izd-lwtlpwcqtx/JOSEPH-CONRAD.html', 'https://www.ratemds.com/doctor-ratings/3384336/Dr-Joseph%2BS.-CONRAD-HOWELL-MI.html']"
Charles Green,"['https://www.yelp.com/biz/miller-charles-e-od-marshfield', 'http://www.lifescript.com/doctor-directory/optometrist/fenton-michigan-mi-james-charles-reeves-od.aspx', 'https://www.yellowpagesgoesgreen.org/St-d-+Charles-IL/Optometrists', 'http://businessfinder.mlive.com/MI-Saint-Charles/Optometry', 'http://www.lifescript.com/doctor-directory/optometrist/arvada-colorado-co-john-charles-cross-od.aspx', 'https://www.medicarelocations.com/al/doctor/charles-brown-1588652242.html', 'http://www.medicarelist.com/optometrist/dr-tyler-charles-pietrykowski-od-madison-in/', 'https://www.medicarelocations.com/va/doctor/charles-harrill-1851383186.html', 'http://www.allaboutvision.com/advisorybrd.htm', 'https://www.yellowpagesgoesgreen.org/Lake+Charles-LA/Optometrists']"
Randy Watsky,"['http://www.lifescript.com/doctor-directory/optometrist/brighton-michigan-mi-randy-gregg-watsky-od.aspx', 'https://www.healthgrades.com/providers/randy-watsky-xdctm', 'https://www.ehealthscores.com/providers/izd-lpqzwptxcq/RANDY-WATSKY.html', 'http://eyedoctor.io/optician/randy-watsky-odpc-brighton-mi/', 'https://www.ehealthscores.com/providers/izd-lfztwtlwss/RANDY-WATSKY-ODPC.html', 'http://npino.com/optometrist/1073831822-randy-watsky-odpc/', 'https://npidb.org/doctors/eye_and_vision/optometrist_152w00000x/1497843569.aspx', 'http://www.getoptometrist.com/doctor/optometrist-152W00000X/dr-randy-gregg-watsky-1497843569/info', 'http://www.mymedpro.org/Optometrist/Randy-Watsky-DOC-Optics-Center/', 'http://www.getoptometrist.com/doctor/optometrist-152W00000X/randy-watsky-odpc-1073831822/info']"
John E Birchmeier,"['https://www.healthcare4ppl.com/physician/michigan/brighton/john-e-birchmeier-1467432187.html', 'https://www.topnpi.com/mi1467432187/dr-john-birchmeier', 'https://www.healthcare6.com/physician/brighton-mi/john-birchmeier-498496.html', 'http://eyedoctor.io/optometrist/dr-john-e-birchmeier-od-brighton/', 'http://www.lifescript.com/doctor-directory/optometrist/brighton-michigan-mi-john-e-birchmeier-od.aspx', 'https://www.ehealthscores.com/providers/izd-lpczptslwz/JOHN-BIRCHMEIER.html', 'http://www.medicarelist.com/optometrist/dr-john-e-birchmeier-od-brighton-mi/', 'https://www.doctorhelps.com/doctor/john-birchmeier-cdedcfhefghafghaacdcfhecfhe/', 'https://www.medicarelocations.com/mi/doctor/john-birchmeier-1467432187.html', 'https://www.ratemds.com/doctor-ratings/2363290/Dr-JOHN%2BE.-BIRCHMEIER-Brighton-MI.html']"
Shelly Chumbler,"['http://www.lifescript.com/doctor-directory/optometrist/brighton-michigan-mi-shelly-brien-chumbler-od.aspx', 'http://eyedoctor.io/optometrist/shelly-chumbler-spurgess-od-brighton/', 'http://npino.com/optometrist/1124276019-shelly-chumbler-od-llc/', 'http://www.getoptometrist.com/doctor/optometrist-152W00000X/shelly-chumbler-od-llc-1124276019/info', 'https://www.ehealthscores.com/providers/izd-llspszcflq/SHELLY-CHUMBLER-OD-LLC.html', 'http://eyedoctor.io/optician/shelly-chumbler-od-llc-brighton-mi/', 'http://www.getoptometrist.com/doctor/optometrist-152W00000X/shelly-chumbler-od-llc-1124276019/ratings-and-reviews', 'https://www.healthgrades.com/providers/shelly-chumbler-2tsdw', 'https://www.healthcare6.com/physician/waterford-township-mi/shelly-spurgess-1812692.html', 'https://www.healthcare6.com/physician/grand-blanc-mi/shelly-c-spurgess-1029693.html']"
Steve Zizka,['https://www.yellowpages.com/brighton-mi/zizka-steve-od']
Steven A Smoke,"['https://www.healthcare6.com/physician/buchanan-mi/steven-a-smoke-267069.html', 'https://www.topnpi.com/mi1245382266/dr-steven-smoke', 'https://www.healthgrades.com/providers/steven-smoke-25w8t', 'https://www.healthcare6.com/physician/dowagiac-mi/steven-a-smoke-267070.html', 'http://www.lifescript.com/doctor-directory/optometrist/buchanan-michigan-mi-steven-alan-smoke-od.aspx', 'https://www.doctorhelps.com/doctor/steven-smoke-fhacfhaccfhecdedhfccfhedfeae/', 'http://eyedoctor.io/optometrist/steven-alan-smoke-od-buchanan/', 'https://amwell.com/cm/finder/doctor-detail/steven-smoke-od-buchanan-michigan-1338427/', 'https://local.yahoo.com/info-42638433-smoke-steven-a-od-smoke-family-vision-center-new-buffalo', 'http://www.mymedpro.org/Optometrist/Steven-Smoke-Smoke-Family-Vision/']"
Timothy G Mcnally,"['https://healthjoy.com/doctor/timothy-g-mcnally/address/3364-center-rd-burton-mi-48519/', 'http://www.mytime.com/deals/MI/Burton/Medical-&-Dental/Eye-Exam/McNally-Timothy-DO/mt-MJcVL01hEZ5uhEfcO_x0JA', 'http://listings.findthecompany.com/l/19869330/Timothy-Mcnally-Do', 'http://www.physicianwiki.net/dr-timothy-g-mcnally-ophthalmology/', 'https://www.healthcare6.com/physician/burke-va/timothy-sitts-2302811.html', 'https://doctor.webmd.com/doctor/timothy-angelotti-md-e4178fac-a9fd-43d7-9a3f-4be62a9c1a9d-overview', 'http://sydex.net/page526952', 'https://uk.linkedin.com/in/timothy-larsen-b14b06ba', 'http://wikivisually.com/wiki/Timothy_Dolan', 'https://www.covenanthealthcare.com/main/laboratory-tests/1393.aspx']"
Casey L Coulter,"['http://eyedoctor.io/optometrist/casey-l-coulter-do-burton/', 'http://www.lifescript.com/doctor-directory/optometrist/burton-michigan-mi-casey-l-coulter-do.aspx', 'http://waatp.com/people/casey-j-hogan/12790247/', 'http://roundupnewswires.com/entertainment/index.php/category/casey-anthony/', 'http://sydex.net/page111869', 'http://www.archive.org/stream/encyclopediaopth01wood/encyclopediaopth01wood_djvu.txt', 'http://metamagic.blogspot.com/feeds/posts/default', 'http://sydex.net/page408418']"
Russel Curtis,"['https://www.healthgrades.com/providers/russel-curtis-2n3tc', 'https://www.topnpi.com/mi1871550525/dr-russel-curtis', 'http://www.lifescript.com/doctor-directory/optometrist/byron-center-michigan-mi-russel-f-curtis-od.aspx', 'https://www.ehealthscores.com/providers/izd-lwzlxxfxsx/RUSSEL-CURTIS.html', 'https://www.healthcare6.com/physician/byron-center-mi/russel-f-curtis-939897.html', 'https://amwell.com/cm/finder/doctor-detail/dr-russel-curtis-od-byron-center-michigan-3116913/', 'https://www.owler.com/iaApp/6239320/curtis-eyecare---dr--russel-curtis-company-profile#!', 'https://www.ratemds.com/doctor-ratings/2441039/Dr-RUSSEL%2BF.-CURTIS-Byron%2BCenter-MI.html', 'https://www.medicarelocations.com/mi/doctor/russel-curtis-1871550525.html', 'https://npidb.org/doctors/eye_and_vision/optometrist_152w00000x/1871550525.aspx']"
David S Cook,"['https://www.topnpi.com/mi1780753749/dr-david-cook', 'https://www.healthcare6.com/physician/cadillac-mi/david-s-cook-847363.html', 'http://www.lifescript.com/doctor-directory/optometrist/cadillac-michigan-mi-david-s-cook-od.aspx', 'http://eyedoctor.io/optometrist/dr-david-s-cook-od-cadillac/', 'https://www.healthgrades.com/providers/david-cook-2xb9s', 'http://www.medicarelist.com/optometrist/dr-david-s-cook-od-cadillac-mi/', 'http://www.cadillacfamilyeyecare.com/team-view/david-s-cook-o-d/', 'https://www.medicarelocations.com/mi/doctor/david-cook-1780753749.html', 'http://www.mytime.com/deals/MI/Cadillac/Medical-&-Dental/Eye-Exam/Cook-David-S-OD/mt-aEWG1vfxbzLI9Vrp0H_LIw', 'https://www.ehealthscores.com/providers/izd-lzwfzxtzpq/DAVID-COOK.html']"
Richard J Choryan,"['https://www.healthcare6.com/physician/caledonia-mi/richard-choryan-1585261.html', 'https://www.topnpi.com/mi1881612620/dr-richard-choryan', 'https://www.doctorhelps.com/doctor/richard-choryan-fhacaeacdcdedhddfehfchd/', 'http://www.mytime.com/deals/MI/Caledonia/Medical-&-Dental/Eye-Exam/Choryan-Richard-J-OD/mt-Fe4W40f3vYzC_MjVn-YNWg', 'http://www.medicarelist.com/optometrist/dr-richard-j-choryan-caledonia-mi/', 'http://www.mymedpro.org/Optometrist/Richard-Choryan-Richard-Choryan/', 'http://www.mymedpro.org/Optometrist/Richard-Choryan-Caledonia-Vision/', 'https://www.medicarelocations.com/mi/doctor/richard-choryan-1881612620.html', 'https://www.healthcare6.com/physician/wyoming-mi/richard-j-choryan-948749.html', 'http://www.lifescript.com/doctor-directory/optometrist/caledonia-michigan-mi-richard-j-choryan-od.aspx']"
Brian Pierce,"['https://www.topnpi.com/mi1699830646/dr-brian-pierce', 'https://www.healthcare6.com/physician/ann-arbor-mi/brian-e-pierce-751038.html', 'https://www.healthcare6.com/physician/canton-mi/brian-e-pierce-751037.html', 'https://www.healthgrades.com/providers/brian-pierce-yq9p7', 'http://eyedoctor.io/optometrist/dr-brian-eric-pierce-od-canton/', 'https://www.ehealthscores.com/providers/izd-lcqqwtfcpc/BRIAN-PIERCE.html', 'https://www.ratemds.com/doctor-ratings/2830188/Dr-BRIAN%2BE.-PIERCE-Canton-MI.html', 'https://www.topnpi.com/mi1699830646/dr-brian-pierce/mi-1', 'http://www.lifescript.com/doctor-directory/optometrist/canton-michigan-mi-brian-eric-pierce-od.aspx', 'https://npidb.org/doctors/eye_and_vision/optometrist_152w00000x/1699830646.aspx']"
Mark Osorio,"['https://www.topnpi.com/mi1467666248/dr-mark-osorio', 'https://www.healthcare6.com/physician/livonia-mi/mark-osorio-2360765.html', 'https://www.healthcare6.com/physician/garden-city-mi/mark-w-osorio-506010.html', 'http://www.lifescript.com/doctor-directory/optometrist/livonia-michigan-mi-mark-wesley-osorio-od.aspx', 'https://www.healthgrades.com/providers/mark-osorio-yyd55', 'http://eyedoctor.io/optometrist/mark-wesley-osorio-od-livonia/', 'http://www.getoptometrist.com/doctor/optometrist-152W00000X/mark-wesley-osorio-1467666248/info', 'http://npino.com/optometrist/1467666248-mark-wesley-osorio/', 'https://www.ehealthscores.com/providers/izd-lpczcccspw/MARK-OSORIO.html', 'https://www.ratemds.com/doctor-ratings/2979206/Dr-MARK%2BW.-OSORIO-Livonia-MI.html']"
James Bohdan,"['https://www.healthgrades.com/providers/james-bohdan-yn4yg', 'https://www.healthcare6.com/physician/canton-mi/james-r-bohdan-825207.html', 'https://www.topnpi.com/mi1760533293/dr-james-bohdan', 'http://www.lifescript.com/doctor-directory/optometrist/canton-michigan-mi-james-r-bohdan-od.aspx', 'https://www.doctorhelps.com/doctor/james-bohdan-efcdedfhacefaeefdfe/', 'http://www.vwl-canton.com/about-dr-bohdan', 'https://www.ehealthscores.com/providers/izd-lzcfxttsqt/JAMES-BOHDAN.html', 'http://www.medicarelist.com/optometrist/james-bohdan-canton-mi/', 'http://www.getoptometrist.com/doctor/optometrist-152W00000X/james-bohdan-1760533293/info', 'https://npidb.org/doctors/eye_and_vision/optometrist_152w00000x/1760533293.aspx']"
Michael Caister,"['http://www.lifescript.com/doctor-directory/optometrist/saint-clair-michigan-mi-michael-m-caister-od.aspx', 'https://www.topnpi.com/mi1285813162/dr-michael-caister', 'https://www.healthcare6.com/physician/casco-mi/michael-caister-311158.html', 'https://amwell.com/cm/finder/doctor-detail/dr-michael-caister-od-saint-clair-michigan-1456012/', 'http://businessfinder.mlive.com/michael-m-caister-od-saint-clair-mi.html', 'http://www.mytime.com/deals/MI/Saint-Clair/Medical-&-Dental/Eye-Exam/Caister-Michael-M-OD/mt-IKh8jxr3oYqRTsCPgN5wQA', 'https://www.doctorhelps.com/doctor/michael-caister-fhacaehfcaecfhefhacefae/', 'https://www.ratemds.com/doctor-ratings/3051913/Dr-MICHAEL%2BM.-CAISTER-St.%2BClair-MI.html', 'https://www.healthcare6.com/physician/saint-clair-mi/michael-caister-311157.html', 'https://www.ehealthscores.com/providers/izd-lswxwltlcs/MICHAEL-CAISTER.html']"
Mandy Sherman,"['https://leadferret.com/directory/person/mandy-grimmer/23577290', 'https://www.publicrecords.com/people-search-records/Mandy-Lee/mhm8vptjnuzl', 'https://www.peekyou.com/mandy_poo', 'http://www.peekyou.com/mandy_vanderhoof', 'http://roundupnewswires.com/entertainment/index.php/category/mandy-patinkin/', 'https://radaris.com/p/Mandy/Sanders/', 'https://radaris.com/p/Mandy/Barker/', 'http://sydex.net/page339151']"
Scott L Schomaker,"['https://www.topnpi.com/mi1720150824/dr-scott-schomaker', 'https://www.healthcare6.com/physician/grand-rapids-mi/scott-l-schomaker-782517.html', 'http://www.lifescript.com/doctor-directory/optometrist/cedar-springs-michigan-mi-scott-l-schomaker-od.aspx', 'http://businessfinder.mlive.com/scott-l-schomaker-od-cedar-springs-mi.html', 'http://eyedoctor.io/optometrist/dr-scott-l-schomaker-od-cedar-springs/', 'https://www.doctorhelps.com/doctor/scott-schomaker-fhacfhacaecdedcdedcfhecfheef/', 'http://www.medicarelist.com/optometrist/dr-scott-l-schomaker-od-cedar-springs-mi/', 'https://www.healthcare6.com/physician/big-rapids-mi/scott-schomaker-2609662.html', 'http://www.mytime.com/deals/MI/Cedar-Springs/Medical-&-Dental/Eye-Exam/Schomaker-Scott-L-OD/mt-yTwmxi8Ce8ZUHmvgwqXNpw', 'https://npidb.org/doctors/eye_and_vision/optometrist_152w00000x/1720150824.aspx']"
Ronnie Wilson,"['http://www.dentistbios.com/dentist/dr-ronnie-hancock-family-dentistry-pllc-nacogdoches-tx-1659798155/ratings-and-reviews', 'https://www.pinterest.com/tarheels20000/ronnie-milsap-other-gifted-blind-musicians/', 'http://wikivisually.com/wiki/Ronnie_Mabra', 'http://www.ppfinder.com/ronnie/angela/anderson', 'http://www.peekyou.com/ronnie_kim', 'https://radaris.com/p/Ronnie/Kim/', 'https://www.science.gov/topicpages/m/moscow+state+university.html', 'http://www.dentistbios.com/dentist/dr-ronnie-hancock-family-dentistry-pllc-nacogdoches-tx-1659798155/about', 'https://www.pinterest.com/pin/331929435016537085/', 'http://sydex.net/page250318']"
Jeffrey Chaulk,"['https://amwell.com/cm/finder/doctor-detail/dr-jeffrey-chaulk-md-grayling-michigan-2681833/', 'https://www.healthcare6.com/physician/cheboygan-mi/jeffrey-chaulk-1716267.html', 'https://doctor.webmd.com/doctor/jeffrey-chaulk-md-9db6ddb7-87f1-4ac0-ad90-8357634a2eaf-overview', 'http://www.doctorwiki.org/dr-jeffrey-kenneth-chaulk-ophthalmology/', 'http://listings.findthecompany.com/l/30972163/Jeffrey-K-Chaulk-Md', 'https://doctor.webmd.com/doctor/jeffrey-chaulk-md-9db6ddb7-87f1-4ac0-ad90-8357634a2eaf-appointments', 'http://listings.findthecompany.com/l/16921416/Jeffrey-K-Chaulk-Md-Pc', 'http://www.carebulletin.com/mi/group6305947458.php', 'https://healthjoy.com/doctor/jeffrey-kenneth-chaulk-md/address/1200-n-down-river-rd-grayling-mi-49738/']"
Nancy M Fraser,"['https://www.topnpi.com/mi1891833778/dr-nancy-fraser', 'https://www.healthcare6.com/physician/chelsea-mi/nancy-m-fraser-965784.html', 'http://www.finduslocal.com/optometrists-od/michigan/chelsea/nancy-m-fraser-od', 'http://www.mymedpro.org/Optometrist/Nancy-Fraser-Nancy-Fraser-Od/', 'http://www.mytime.com/deals/MI/Chelsea/Medical-&-Dental/Eye-Exam/Fraser-Nancy-M-OD/mt-GLA8PzODs7WUWfinjLWtNA', 'https://www.medicarelocations.com/mi/doctor/nancy-fraser-1891833778.html', 'https://www.yellowpages.com/chelsea-mi/mip/nancy-m-fraser-od-15155728', 'http://www.optometrist-directory.info/m/optometrists/dr-nancy-fraser-od-1200-s-main-st-chelsea-mi-48118-734-475-9953/MI-1891833778', 'https://amwell.com/cm/finder/doctor-detail/dr-nancy-fraser-od-chelsea-michigan-3188355/', 'http://www.wellness.com/dir/6059327/optometrist/mi/chelsea/fraser-nancy-m-od---chesea-vision-care']"
Paula E Koch,"['https://www.doctorhelps.com/doctor/paula-koch-fhacaehddfehddfefghadfe/', 'https://npidb.org/doctors/eye_and_vision/optometrist_152w00000x/1215969639.aspx', 'http://www.mytime.com/deals/MI/Tecumseh/Medical-&-Dental/Eye-Exam/Koch-Paula-E-OD/mt-l-q8wqm9dnKqBFAN-jYXtA', 'https://www.topnpi.com/mi1215969639/dr-paula-koch', 'https://www.healthcare6.com/physician/chelsea-mi/paula-koch-236111.html', 'https://www.ratemds.com/doctor-ratings/2545172/Dr-PAULA%2BE.-KOCH-Chelsea-MI.html', 'https://www.zoominfo.com/p/Paula-Koch/560105718', 'http://www.lifescript.com/doctor-directory/optometrist/chelsea-michigan-mi-paula-elaine-koch-od.aspx', 'http://eyedoctor.io/optometrist/paula-elaine-koch-od-chelsea/', 'http://www.healthcarehiring.com/byname/optometrists/michigan/1/-S/25']"
Fred Lichota,"['http://www.lifescript.com/doctor-directory/optometrist/chesterfield-michigan-mi-fred-c-lichota-od.aspx', 'http://www.mytime.com/deals/MI/Sterling-Heights/Medical-&-Dental/Eye-Exam/Lichota-Fred-OD/mt-AwN4f3M7Zqc_NfFA0q_Agw', 'http://www.getoptometrist.com/doctor/optometrist-152W00000X/dr-fred-c-lichota-1811945322/info', 'https://www.doctorhelps.com/doctor/fred-lichota-efhdfghahfcaecdedcfhe/', 'https://local.yahoo.com/info-16131791-lichota-fred-od-advanced-vision-chesterfield', 'http://www.mytime.com/deals/MI/Washington/Medical-&-Dental/Eye-Exam/Lichota-Fred-OD/mt-rHVPeoOSRXYnlxpqOimAGQ', 'http://www.mymedpro.org/Optometrist/Fred-Lichota-Advanced-Vision/', 'https://www.ratemds.com/doctor-ratings/2450396/Dr-FRED%2BC.-LICHOTA-Chesterfield-MI.html', 'https://romeo.cylex-usa.com/company/lichota-fred-c-optometrist-5072017.html', 'http://www.mymedpro.org/Optometrist/Fred-Lichota-Advanced-Vision-Center/']"
Adam Castle,"['https://www.healthgrades.com/providers/adam-castle-4yixz', 'https://www.topnpi.com/mi1356696108/dr-adam-castle', 'https://www.healthcare6.com/physician/roseville-mi/adam-castle-2238765.html', 'http://eyedoctor.io/optometrist/dr-adam-michael-castle-od-roseville/', 'http://www.riemereyecenter.com/doctors/adam-m-castle-o-d/', 'http://npino.com/optometrist/1356696108-dr.-adam-michael-castle/', 'https://www.ehealthscores.com/providers/izd-ltxccqclfw/ADAM-CASTLE.html', 'https://www.healthcare6.com/physician/westland-mi/adam-m-castle-1153308.html', 'https://www.henryford.com/optimeyes/physician-directory/c/castle-adam', 'http://www.lifescript.com/doctor-directory/optometrist/roseville-michigan-mi-adam-michael-castle-od']"
Joseph J Lawless,"['https://www.topnpi.com/mi1376605956/dr-joseph-lawless', 'https://www.newbaltimoreoptometrist.com/team/joseph-j-lawless-o-d/', 'https://www.healthcare6.com/physician/chesterfield-mi/joseph-lawless-1674425.html', 'https://www.newbaltimoreoptometrist.com/our-eye-doctors/', 'http://www.mytime.com/deals/MI/Chesterfield/Medical-&-Dental/Eye-Exam/Lawless-Joseph-J-OD/mt-nddjx8_SU8Ko9-nmQQbXDA', 'http://businessfinder.mlive.com/lawless-joseph-j-od-chesterfield-mi.html', 'http://www.finduslocal.com/optometrists-od/michigan/new-baltimore/lawless-joseph-j-od', 'http://www.mymedpro.org/Optometrist/Joseph-Lawless-Lawless-Joseph-Od/', 'https://www.medicarelocations.com/mi/doctor/joseph-lawless-1376605956.html', 'http://www.local.com/business/details/chesterfield-mi/joseph-j-lawless-od-129124634/']"
Allison M B Schulte,"['https://www.topnpi.com/mi1295727832/dr-allison-schulte', 'https://www.healthcare6.com/physician/clarkston-mi/allison-m-b-schulte-316097.html', 'http://eyedoctor.io/optometrist/dr-allison-mb-schulte-od-clarkston/', 'http://www.getoptometrist.com/doctor/optometrist-152W00000X/dr-allison-mb-schulte-1295727832/info', 'https://www.medicarelocations.com/mi/doctor/allison-schulte-1295727832.html', 'http://visionsource-allisoneyecare.com/', 'https://bizstanding.com/directory/MI/AL/1066/', 'https://pubprofile.com/1295727832/Allison-Schulte/c8046675', 'http://www.getoptometrist.com/doctor/optometrist-152W00000X/dr-allison-mb-schulte-1295727832/ratings-and-reviews', 'http://www.optometrist-directory.info/m/optometrists/dr-allison-mb-schulte-od-6770-dixie-hwy-suite-203-clarkston-mi-48346-248-922-1111/MI-1295727832']"
Arlin French,"['https://doctor.webmd.com/doctor/arlin-french-do-765410ce-14fc-4abb-abf9-cb5e7480edbd-overview', 'https://www.healthcare6.com/physician/clarkston-mi/arlin-h-french-574891.html', 'https://www.b2byellowpages.com/company-information/22923657-arlin-french-do.html', 'https://www.b2byellowpages.com/company-information/304321590-arlin-french-do.html', 'http://www.physicianwiki.net/dr-arlin-h-french-do-ophthalmology/', 'https://doctor.webmd.com/doctor/arlin-french-do-765410ce-14fc-4abb-abf9-cb5e7480edbd-appointments', 'http://www.eyewearlibrary.com/local/french-arlin-do-clarkston-mi--259885/', 'http://www.science.gov/topicpages/t/twentieth-century+racial+discrimination.html', 'http://www.joesdata.com/p/Arlin-French-18280447', 'https://www.pfr.maine.gov/ALMSOnline/ALMSQuery/(X(1)S(nsaf1xurej21iezpmfodzof1))/SearchIndividual.aspx']"
Arlin French,"['https://doctor.webmd.com/doctor/arlin-french-do-765410ce-14fc-4abb-abf9-cb5e7480edbd-overview', 'https://www.healthcare6.com/physician/clarkston-mi/arlin-h-french-574891.html', 'https://www.b2byellowpages.com/company-information/304321590-arlin-french-do.html', 'http://www.physicianwiki.net/dr-arlin-h-french-do-ophthalmology/', 'https://doctor.webmd.com/doctor/arlin-french-do-765410ce-14fc-4abb-abf9-cb5e7480edbd-appointments', 'https://www.b2byellowpages.com/company-information/22923657-arlin-french-do.html', 'http://www.eyewearlibrary.com/local/french-arlin-do-clarkston-mi--259885/', 'http://www.science.gov/topicpages/t/twentieth-century+racial+discrimination.html', 'http://www.joesdata.com/p/Arlin-French-18280447']"
Edward H Grattan,"['http://www.getoptometrist.com/doctor/optometrist-152W00000X/edward-h-grattan-od-pc-1144213083/info', 'http://www.mymedpro.org/Optometrist/Edward-Grattan-Grattan-Optometry/', 'https://www.doctorhelps.com/doctor/edward-grattan-efdfecdedcfhecfhehfccfhe/', 'http://www.getoptometrist.com/doctor/optometrist-152W00000X/edward-h-grattan-od-pc-1144213083/ratings-and-reviews', 'https://www.ehealthscores.com/providers/izd-llppsltfwt/EDWARD-H-GRATTAN-OD-PC.html', 'https://healthprovidersdata.com/hipaa/codes/NPI-1144213083-edward-h-grattan-od-pc', 'http://www.peekyou.com/edward_grattan', 'https://radaris.com/p/Edward/Grattan/', 'http://www.local-health.net/michigan/clarkston/grattan-optometry-224634.html', 'https://www.yellowpages.com/southfield-mi/edward-stein-eye-doctor']"
Robert Sobel,"['https://www.topnpi.com/mi1194814780/dr-robert-sobel', 'https://www.healthcare6.com/physician/detroit-mi/robert-sobel-2235980.html', 'https://www.sobeleyecare.com/team/dr-robert-sobel/', 'http://www.lifescript.com/doctor-directory/optometrist/detroit-michigan-mi-robert-a-sobel-od.aspx', 'https://www.healthgrades.com/providers/robert-sobel-22vyp', 'https://amwell.com/cm/finder/doctor-detail/mr-robert-sobel-od-detroit-michigan-1200496/', 'http://eyedoctor.io/optometrist/mr-robert-a-sobel-od-detroit/', 'https://www.healthcare6.com/physician/lathrup-village-mi/robert-sobel-1630757.html', 'https://www.zocdoc.com/doctor/robert-sobel-od-119572', 'https://www.ehealthscores.com/providers/izd-llqpwlpzwf/ROBERT-SOBEL.html']"
Nicholas Belill,"['https://www.belilleyecare.com/team/nicholas-belill-od/', 'https://www.topnpi.com/mi1679516447/dr-nicholas-belill', 'https://amwell.com/cm/finder/doctor-detail/dr-nicholas-belill-od-owosso-michigan-2547619/', 'http://www.lifescript.com/doctor-directory/optometrist/clio-michigan-mi-nicholas-michael-belill-od.aspx', 'https://www.healthgrades.com/providers/nicholas-belill-23hsd', 'https://local.yahoo.com/info-33776746-belill-eye-care-plc-clio', 'https://www.healthcare6.com/physician/clio-mi/nicholas-michael-belill-723516.html', 'https://www.ehealthscores.com/providers/izd-lczqxlcppz/NICHOLAS-BELILL.html', 'https://www.doctorhelps.com/doctor/nicholas-belill-fhacaefghaaecfhefghacdedae/', 'https://www.caredash.com/doctors/nicholas-belill-od-clio-mi']"
